ID,createdAt,createdBy,modifiedAt,modifiedBy,orderNumber,orderDate,requiredDate,shippedDate,freight,employeeName,shipName,shipAddress,shipCity,shipCountry,customer_ID
7ea6a8bf-f8bd-418c-a675-b6dcf3dbba74,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15835,2025-01-31T08:48:49.102Z,2025-02-22T08:48:49.102Z,2025-02-04T08:48:49.102Z,56.25,Laura Callahan,Infinity Systems GmbH - Div 2,647 View Rd,Leeds,UK,ba9f440a-1846-4f16-99a2-5903ca82312e
1162bba5-cefa-4187-b6a2-56aa4d6a0a06,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15836,2025-01-30T11:45:53.462Z,2025-02-22T11:45:53.462Z,2025-02-04T11:45:53.462Z,57.5,Anne Dodsworth,Quantum Technologies Co. - Div 2,648 Sunset Blvd,Hanoi,Vietnam,081e93d4-ff69-456b-bc54-1eb7e659847f
a081f322-0504-4fca-b1d9-eec8dcd18a39,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15837,2025-01-29T10:05:34.603Z,2025-02-22T10:05:34.603Z,2025-02-04T10:05:34.603Z,58.75,Nancy Davolio,Omni Manufacturing S.A. - Div 2,649 Lake St,Singapore,Singapore,d02e88b1-66a1-4764-b267-b690c057ec63
af60f6dc-1c90-4d7f-9a82-a9d9f25da00e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15838,2025-01-28T11:11:11.102Z,2025-02-22T11:11:11.102Z,2025-01-30T11:11:11.102Z,60,Andrew Fuller,Dynamic Supply Partnership - Div 2,650 High St,Miami,USA,368d870e-945b-46af-99a5-a7ef2e3d6833
ba84f9d0-65b6-4fb0-a7c8-e9b300824a37,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15839,2025-01-27T05:13:51.224Z,2025-02-22T05:13:51.224Z,2025-01-30T05:13:51.224Z,61.25,Janet Leverling,Prime Distribution LLC - Div 2,651 Park Ln,Cologne,Germany,b7589107-68ce-4f6c-935b-696611e7a1eb
799c62aa-e3e3-4d9e-b95f-f2cf585d0079,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15840,2025-01-26T10:32:50.300Z,2025-02-22T10:32:50.300Z,2025-01-30T10:32:50.300Z,62.5,Margaret Peacock,Alpha Services Inc. - Div 2,652 Main St,Birmingham,UK,bb7bfaec-1195-45ea-b986-0ff6be621962
e54388b5-7202-4515-b720-4ae517014ae3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15841,2025-01-25T13:13:36.026Z,2025-02-22T13:13:36.026Z,2025-01-30T13:13:36.026Z,63.75,Steven Buchanan,Beta Trading Corp - Div 2,653 Broadway,Can Tho,Vietnam,b4753088-4817-459f-b346-b557af48643f
a2898028-ab0c-4109-8bdb-813d25eb6f00,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15842,2025-01-24T04:16:52.663Z,2025-02-22T04:16:52.663Z,2025-01-30T04:16:52.663Z,65,Michael Suyama,Delta Logistics Ltd - Div 2,654 Oak Ave,Singapore,Singapore,66ce376d-4015-44bf-9b22-64494908a4aa
ad58eab7-ac26-47e6-888a-7956a480dffc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15843,2025-01-23T03:51:15.566Z,2025-02-07T03:51:15.566Z,2025-01-25T03:51:15.566Z,66.25,Robert King,Sigma Industries GmbH - Div 2,655 Pine St,Chicago,USA,1ce6f481-8154-4d35-9cea-57d9ad50d3e5
7874a5dd-ffb5-4591-be2b-bad5e5576d38,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15844,2025-01-22T04:13:20.421Z,2025-02-07T04:13:20.421Z,2025-01-25T04:13:20.421Z,67.5,Laura Callahan,Falcon Solutions Co. - Div 2,656 Maple Dr,Munich,Germany,6231fef5-0698-416f-aad7-35005e3bcada
c61924a9-dba4-4a0c-b21a-f93e53b6890d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15845,2025-01-21T11:52:29.619Z,2025-02-07T11:52:29.619Z,2025-01-25T11:52:29.619Z,68.75,Anne Dodsworth,Titan Foods S.A. - Div 2,657 Cedar Rd,Leeds,UK,17e5cdfe-f0d5-46a1-b333-f4d502115a81
06152ec5-c1e5-4390-9e02-6554c00d6053,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15846,2025-01-20T11:10:42.410Z,2025-02-07T11:10:42.410Z,2025-01-25T11:10:42.410Z,70,Nancy Davolio,Aero Group Partnership - Div 2,658 Elm St,Hai Phong,Vietnam,20ddd9c6-f5b7-4a2f-9703-777cca2a3bc0
d363d684-be53-414d-b8ef-360ddb3ead15,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15847,2025-01-19T10:12:57.100Z,2025-02-07T10:12:57.100Z,2025-01-25T10:12:57.100Z,71.25,Andrew Fuller,Horizon Enterprises LLC - Div 2,659 View Rd,Singapore,Singapore,b7309684-b4ea-4f7d-97b0-458b7b830713
48c531d4-e7bd-4d13-8302-7aa0c1427ba9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15848,2025-01-18T03:55:34.172Z,2025-02-07T03:55:34.172Z,,72.5,Janet Leverling,Global Ventures Inc. - Div 2,660 Sunset Blvd,Los Angeles,USA,502c167b-4ce8-49a1-aa19-d317376ed7f6
2cafe9b5-73b3-4535-b020-77cfed0696dc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15849,2025-01-17T14:07:31.394Z,2025-02-07T14:07:31.394Z,2025-01-20T14:07:31.394Z,73.75,Margaret Peacock,Apex Holdings Corp - Div 2,661 Lake St,Berlin,Germany,0428d53f-2359-48c6-b54c-d879a46ad1b5
28d0d8e4-a42b-4e97-a297-fe321a4fd700,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15850,2025-01-16T04:54:10.750Z,2025-02-07T04:54:10.750Z,2025-01-20T04:54:10.750Z,75,Steven Buchanan,Matrix Systems Ltd - Div 2,662 High St,Glasgow,UK,09194a55-3482-4aac-bec7-15af0358b29e
cf71c3da-4016-403a-a8a1-48b9606dabbe,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15851,2025-01-15T03:47:18.524Z,2025-02-07T03:47:18.524Z,2025-01-20T03:47:18.524Z,76.25,Michael Suyama,Summit Technologies GmbH - Div 2,663 Park Ln,Nha Trang,Vietnam,f1f485b3-d7f1-4f9c-8219-3833ea63594e
eb4dab79-7fc4-4443-8b16-500be9b03780,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15852,2025-01-14T06:06:58.921Z,2025-02-07T06:06:58.921Z,2025-01-20T06:06:58.921Z,77.5,Robert King,Vortex Manufacturing Co. - Div 2,664 Main St,Singapore,Singapore,a1fb1332-7c91-4316-a449-f00f04ab0d81
cff35337-1e6a-4a1c-8d76-9d93441ab5c1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15853,2025-01-13T12:32:24.232Z,2025-02-07T12:32:24.232Z,2025-01-15T12:32:24.232Z,78.75,Laura Callahan,Zenith Supply S.A. - Div 2,665 Broadway,New York,USA,867bc789-3d98-4499-b2eb-a6372eb10ac4
22d61d93-fdb6-42aa-8399-56b348005185,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15854,2025-01-12T14:21:48.364Z,2025-02-07T14:21:48.364Z,2025-01-15T14:21:48.364Z,80,Anne Dodsworth,Nova Distribution Partnership - Div 2,666 Oak Ave,Frankfurt,Germany,502e6f72-d133-4fd1-8975-2fb1f2608d53
840826b2-ac2a-4789-9743-5af5624b799e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15855,2025-01-11T13:54:52.263Z,2025-02-07T13:54:52.263Z,2025-01-15T13:54:52.263Z,81.25,Nancy Davolio,Infinity Services LLC - Div 2,667 Pine St,Birmingham,UK,f71cabec-53c9-4d95-a551-0c835f49f6a0
cc7f6320-810f-433a-a32c-2126cd8736f2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15856,2025-01-10T08:38:36.682Z,2025-02-07T08:38:36.682Z,2025-01-15T08:38:36.682Z,82.5,Andrew Fuller,Quantum Trading Inc. - Div 2,668 Maple Dr,Can Tho,Vietnam,7cd9b8af-93f2-420b-b76f-60631c807f19
137acfad-1f58-4c10-8828-eac2a8bebb69,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15857,2025-01-09T06:46:33.488Z,2025-02-07T06:46:33.488Z,2025-01-15T06:46:33.488Z,83.75,Janet Leverling,Omni Logistics Corp - Div 2,669 Cedar Rd,Singapore,Singapore,50313215-b4f8-4b51-9e13-323ca5d06b25
586158cd-fe72-40fc-9d9b-d30d4407913d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15858,2025-01-08T14:46:37.463Z,2025-01-23T14:46:37.463Z,2025-01-10T14:46:37.463Z,85,Margaret Peacock,Dynamic Industries Ltd - Div 2,670 Elm St,Miami,USA,bcc98135-b800-477f-83c3-31622a73d3e7
e9dd391a-db0f-460e-8306-8d9d0f01540c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15859,2025-01-07T14:24:37.371Z,2025-01-23T14:24:37.371Z,2025-01-10T14:24:37.371Z,86.25,Steven Buchanan,Prime Solutions GmbH - Div 2,671 View Rd,Stuttgart,Germany,a2d53195-32bf-48a3-8be1-321d094b59cd
07be172d-a97d-46b8-8f94-03ae1ac16823,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15860,2025-01-06T12:57:12.749Z,2025-01-23T12:57:12.749Z,2025-01-10T12:57:12.749Z,87.5,Michael Suyama,Alpha Foods Co. - Div 2,672 Sunset Blvd,Glasgow,UK,48ce2b40-4b04-437f-af7d-4bd5ae752368
ffa51062-0a70-446b-8437-5b88f1c4165e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15861,2025-01-05T10:17:48.396Z,2025-01-23T10:17:48.396Z,2025-01-10T10:17:48.396Z,88.75,Robert King,Beta Group S.A. - Div 2,673 Lake St,Ho Chi Minh City,Vietnam,deb33525-e3db-4010-8f7f-a5f6e1a0178a
60b41cdd-f950-44de-b1b7-f4d0ef1679a8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15862,2025-01-04T10:43:02.868Z,2025-01-23T10:43:02.868Z,2025-01-10T10:43:02.868Z,90,Laura Callahan,Delta Enterprises Partnership - Div 2,674 High St,Singapore,Singapore,55fac2c7-b140-45cb-805c-e25c02800c98
ee02ae8c-048f-480b-abea-2534107a3e06,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15863,2025-01-03T10:51:14.908Z,2025-01-23T10:51:14.908Z,2025-01-05T10:51:14.908Z,91.25,Anne Dodsworth,Sigma Partners LLC - Div 2,675 Park Ln,Boston,USA,22898aec-2cb1-498d-ae8d-5bd32cc33d60
f4a8a464-52c4-4306-946f-5a27996474f2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15864,2025-01-02T08:24:45.255Z,2025-01-23T08:24:45.255Z,2025-01-05T08:24:45.255Z,92.5,Nancy Davolio,Falcon Ventures Inc. - Div 2,676 Main St,Hamburg,Germany,4c2843bb-4ff2-4844-acff-b142a8ce9dc0
5f5c66f2-4909-4308-9d3d-85cba221d7fa,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15865,2025-01-01T11:18:02.491Z,2025-01-23T11:18:02.491Z,2025-01-05T11:18:02.491Z,93.75,Andrew Fuller,Titan Holdings Corp - Div 2,677 Broadway,Liverpool,UK,9ae9417c-e1ee-43a0-ad28-9fdb4384551f
aaf03e64-d901-44ed-8cdd-5eaee1d52da6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15866,2024-12-31T09:22:14.948Z,2025-01-23T09:22:14.948Z,2025-01-05T09:22:14.948Z,95,Janet Leverling,Aero Systems Ltd - Div 2,678 Oak Ave,Da Nang,Vietnam,7a7da637-84ce-4e14-9525-50dd087b3f36
85a9b061-9ae7-4699-a204-b78902694dab,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15867,2024-12-30T07:58:56.734Z,2025-01-23T07:58:56.734Z,2025-01-05T07:58:56.734Z,96.25,Margaret Peacock,Horizon Technologies GmbH - Div 2,679 Pine St,Singapore,Singapore,ca2cbf46-975b-4dd9-bc4e-7240e1de4d69
56f2ebda-0317-45cb-94c1-3adf448c95b9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15868,2024-12-29T06:58:58.217Z,2025-01-23T06:58:58.217Z,,97.5,Steven Buchanan,Global Supply Co. - Div 2,680 Maple Dr,Seattle,USA,77bded8e-a35c-4d09-a66f-c976a8d6f7f5
a811d026-e977-4920-8e2b-293b89ea231a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15869,2024-12-28T05:23:41.921Z,2025-01-23T05:23:41.921Z,2024-12-31T05:23:41.921Z,98.75,Michael Suyama,Apex Distribution S.A. - Div 2,681 Cedar Rd,Berlin,Germany,c63dc97a-3fb4-42ca-b4d6-140bfb549c47
e9987279-fc53-427f-a1aa-b3b42d1d3343,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15870,2024-12-27T09:15:11.135Z,2025-01-23T09:15:11.135Z,2024-12-31T09:15:11.135Z,100,Robert King,Matrix Services Partnership - Div 2,682 Elm St,Manchester,UK,7b5fd88c-f371-41fb-985a-854ac7953c3d
5af717a0-4d2b-4b16-a4f2-2c77256d050d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15871,2024-12-26T11:31:55.610Z,2025-01-23T11:31:55.610Z,2024-12-31T11:31:55.610Z,101.25,Laura Callahan,Summit Trading LLC - Div 2,683 View Rd,Hai Phong,Vietnam,30b47e55-ad57-4d8f-a0fa-3fde77f7a3f3
0373f081-9ac1-41cb-b0ab-2f905da2245b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15872,2024-12-25T09:48:02.832Z,2025-01-23T09:48:02.832Z,2024-12-31T09:48:02.832Z,102.5,Anne Dodsworth,Vortex Logistics Inc. - Div 2,684 Sunset Blvd,Singapore,Singapore,146304e6-7a19-4447-a85d-0a624f35837f
939459a4-d91d-487d-83a9-cce82ff1b9b5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15873,2024-12-24T10:21:42.611Z,2025-01-08T10:21:42.611Z,2024-12-26T10:21:42.611Z,103.75,Nancy Davolio,Zenith Industries Corp - Div 2,685 Lake St,Los Angeles,USA,01ff987a-eaf2-424f-8c0c-7f88435c7c3a
a9e7bbf6-1a11-40b7-9dcd-79eaa4684810,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15874,2024-12-23T12:17:14.787Z,2025-01-08T12:17:14.787Z,2024-12-26T12:17:14.787Z,105,Andrew Fuller,Nova Solutions Ltd - Div 2,686 High St,Frankfurt,Germany,6b10ebf6-7e22-46d5-b42f-333bde2f09e5
890c7c58-0b37-4244-bd3b-14715af406c3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15875,2024-12-22T04:11:37.579Z,2025-01-08T04:11:37.579Z,2024-12-26T04:11:37.579Z,106.25,Janet Leverling,Infinity Foods GmbH - Div 2,687 Park Ln,Liverpool,UK,bd04dda8-6785-43f4-baa6-96441eb3bf8b
54b60947-f54e-4708-add1-a7efdb041d90,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15876,2024-12-21T10:29:33.150Z,2025-01-08T10:29:33.150Z,2024-12-26T10:29:33.150Z,107.5,Margaret Peacock,Quantum Group Co. - Div 2,688 Main St,Nha Trang,Vietnam,15f78e49-cb40-42ac-88c2-0fd018778a2c
71bcfe97-7467-40b4-a74f-cfebb15265c1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15877,2024-12-20T04:56:17.492Z,2025-01-08T04:56:17.492Z,2024-12-26T04:56:17.492Z,108.75,Steven Buchanan,Omni Enterprises S.A. - Div 2,689 Broadway,Singapore,Singapore,a39bce1e-9407-4cd6-bb03-27f1549f6921
45a43d5b-c1ca-4be2-b222-70d74aa7f498,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15878,2024-12-19T11:34:00.679Z,2025-01-08T11:34:00.679Z,2024-12-21T11:34:00.679Z,110,Michael Suyama,Dynamic Partners Partnership - Div 2,690 Oak Ave,Houston,USA,1989355e-5d28-4233-a0e9-2cf34b1c3f6b
0f922668-4d4d-484e-853b-194e22a1200e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15879,2024-12-18T13:02:46.518Z,2025-01-08T13:02:46.518Z,2024-12-21T13:02:46.518Z,111.25,Robert King,Prime Ventures LLC - Div 2,691 Pine St,Stuttgart,Germany,8bcd87c0-2c0b-4b75-a0d7-e5fd946c751a
6ff4ea49-7746-4850-8460-fd2dda03535a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15880,2024-12-17T07:57:14.843Z,2025-01-08T07:57:14.843Z,2024-12-21T07:57:14.843Z,112.5,Laura Callahan,Alpha Holdings Inc. - Div 2,692 Maple Dr,Glasgow,UK,3f5692e2-cd17-48a6-8ea1-07008df5586c
9aa685f3-8e11-4538-ac12-70ecd0ca9f09,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15881,2024-12-16T03:43:25.473Z,2025-01-08T03:43:25.473Z,2024-12-21T03:43:25.473Z,113.75,Anne Dodsworth,Beta Systems Corp - Div 2,693 Cedar Rd,Can Tho,Vietnam,6bc4e7bc-f40c-47c9-944c-8f5bccb569a3
d76ca8f7-91b1-472d-99dc-a5523e7034d5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15882,2024-12-15T08:58:18.275Z,2025-01-08T08:58:18.275Z,2024-12-21T08:58:18.275Z,115,Nancy Davolio,Delta Technologies Ltd - Div 2,694 Elm St,Singapore,Singapore,fd44ebf0-0070-4379-9110-0279c97699e5
66e7d756-9b32-4a9e-b037-21b401942cfb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15883,2024-12-14T04:37:19.066Z,2025-01-08T04:37:19.066Z,2024-12-16T04:37:19.066Z,116.25,Andrew Fuller,Sigma Manufacturing GmbH - Div 2,695 View Rd,New York,USA,64ead51b-4954-44e8-808d-3d9e889762f6
db2a5865-1230-49df-af5f-9e9046d3bae8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15884,2024-12-13T03:02:32.766Z,2025-01-08T03:02:32.766Z,2024-12-16T03:02:32.766Z,117.5,Janet Leverling,Falcon Supply Co. - Div 2,696 Sunset Blvd,Cologne,Germany,0f0a4889-b128-4169-902f-c2161b418b8c
f67c14b3-3b94-4837-ae51-38676ea96aef,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15885,2024-12-12T14:46:01.826Z,2025-01-08T14:46:01.826Z,2024-12-16T14:46:01.826Z,118.75,Margaret Peacock,Titan Distribution S.A. - Div 2,697 Lake St,Birmingham,UK,bf66f60e-b9e3-450b-b572-a4f822508edd
cd861781-32cf-4f5f-8653-1b36313ea3f2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15886,2024-12-11T05:47:21.689Z,2025-01-08T05:47:21.689Z,2024-12-16T05:47:21.689Z,120,Steven Buchanan,Aero Services Partnership - Div 2,698 High St,Can Tho,Vietnam,bb7d825a-17ab-49a1-b293-68234d10d4ee
47268161-d26b-4b41-9fe0-0d9b9004c41b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15887,2024-12-10T05:14:41.254Z,2025-01-08T05:14:41.254Z,2024-12-16T05:14:41.254Z,121.25,Michael Suyama,Horizon Trading LLC - Div 2,699 Park Ln,Singapore,Singapore,b520a66f-1c5f-4bfe-a8d6-e78c26e38723
1c0ac590-bacb-4806-b50f-3e08dea76b4e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15888,2024-12-09T13:06:15.794Z,2024-12-24T13:06:15.794Z,,122.5,Robert King,Global Industries Inc. - Div 2,700 Main St,Los Angeles,USA,d663a65c-084e-4fb7-b238-d99475349372
622b4bb7-5061-4bf8-95ea-123b420aae89,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15889,2024-12-08T10:18:35.176Z,2024-12-24T10:18:35.176Z,2024-12-11T10:18:35.176Z,123.75,Laura Callahan,Apex Solutions Corp - Div 2,701 Broadway,Stuttgart,Germany,8dc2a3fb-d36c-4abe-b0ca-6f66c1f5ed41
ed4182fb-c7c0-48ea-bca7-f9ae8f034374,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15890,2024-12-07T03:59:52.762Z,2024-12-24T03:59:52.762Z,2024-12-11T03:59:52.762Z,125,Anne Dodsworth,Matrix Foods Ltd - Div 2,702 Oak Ave,Glasgow,UK,b10ec544-63d0-4629-a7e4-8a39cb69c392
99c27e17-e56b-4ca8-90df-241b91efb393,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15891,2024-12-06T08:13:00.384Z,2024-12-24T08:13:00.384Z,2024-12-11T08:13:00.384Z,126.25,Nancy Davolio,Summit Group GmbH - Div 2,703 Pine St,Hai Phong,Vietnam,346f86ec-ab0c-45c9-ab77-d4f371ee4e43
c7de4c04-feb5-4212-8db4-a58cca906895,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15892,2024-12-05T13:23:28.657Z,2024-12-24T13:23:28.657Z,2024-12-11T13:23:28.657Z,127.5,Andrew Fuller,Vortex Enterprises Co. - Div 2,704 Maple Dr,Singapore,Singapore,d0832780-d767-4ce7-b37b-a349063292ff
ba832437-f41b-44d0-96d3-eeef1297bded,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15893,2024-12-04T09:39:15.559Z,2024-12-24T09:39:15.559Z,2024-12-06T09:39:15.559Z,128.75,Janet Leverling,Zenith Partners S.A. - Div 2,705 Cedar Rd,Seattle,USA,ced2e0f6-0ea6-4d04-a4c1-0c3cd8df7161
401389a9-3235-4ece-85bb-290507227598,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15894,2024-12-03T03:19:40.886Z,2024-12-24T03:19:40.886Z,2024-12-06T03:19:40.886Z,130,Margaret Peacock,Nova Ventures Partnership - Div 2,706 Elm St,Cologne,Germany,5828f15a-2fc2-4bdf-a378-837fc49eb08f
f48f02c3-2abc-4b2d-b779-29af646af918,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15895,2024-12-02T14:01:27.526Z,2024-12-24T14:01:27.526Z,2024-12-06T14:01:27.526Z,131.25,Steven Buchanan,Infinity Holdings LLC - Div 2,707 View Rd,Manchester,UK,196f1ff5-8211-413b-b894-161f206b7645
e6986be5-50a4-41ec-adf1-1cfd61f87e09,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15896,2024-12-01T12:21:20.102Z,2024-12-24T12:21:20.102Z,2024-12-06T12:21:20.102Z,132.5,Michael Suyama,Quantum Systems Inc. - Div 2,708 Sunset Blvd,Da Nang,Vietnam,77a9bc0c-fd38-4ac1-a8ab-5e21bcec0b7f
9b95aaed-bc89-46f0-a077-9341d7966af8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15897,2024-11-30T07:46:57.857Z,2024-12-24T07:46:57.857Z,2024-12-06T07:46:57.857Z,133.75,Robert King,Omni Technologies Corp - Div 2,709 Lake St,Singapore,Singapore,a8358787-6916-47ce-b740-3a9045641635
883ef253-e1bd-4730-ac3a-b9aea58d6836,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15898,2024-11-29T12:59:53.834Z,2024-12-24T12:59:53.834Z,2024-12-01T12:59:53.834Z,135,Laura Callahan,Dynamic Manufacturing Ltd - Div 2,710 High St,New York,USA,1b04967e-fc08-4637-9ec2-943bbba95840
24a867e8-ad50-403c-a727-6efcf06a2aed,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15899,2024-11-28T06:32:42.233Z,2024-12-24T06:32:42.233Z,2024-12-01T06:32:42.233Z,136.25,Anne Dodsworth,Prime Supply GmbH - Div 2,711 Park Ln,Cologne,Germany,1495bdfb-748a-42a7-be14-7e4e563ba475
bb8966f1-a88c-4067-81e3-9838887da3bd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15900,2024-11-27T10:58:55.791Z,2024-12-24T10:58:55.791Z,2024-12-01T10:58:55.791Z,137.5,Nancy Davolio,Alpha Distribution Co. - Div 2,712 Main St,Liverpool,UK,28bccf2d-a622-498b-8abe-7ac5022244c8
8d581310-25fb-47cb-85cf-8d97f4d236b1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15901,2024-11-26T07:26:24.920Z,2024-12-24T07:26:24.920Z,2024-12-01T07:26:24.920Z,138.75,Andrew Fuller,Beta Services S.A. - Div 2,713 Broadway,Da Nang,Vietnam,a8ab4c75-b54b-40cd-bb90-55da0645b882
2ddb7dfd-eaf7-437e-81b9-c6ae08a49003,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15902,2024-11-25T12:27:06.594Z,2024-12-24T12:27:06.594Z,2024-12-01T12:27:06.594Z,140,Janet Leverling,Delta Trading Partnership - Div 2,714 Oak Ave,Singapore,Singapore,03307719-087e-40a3-b057-5b458dddcfaa
da30fc41-9a62-4d8f-8522-5441c8157ddb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15903,2024-11-24T08:48:12.792Z,2024-12-09T08:48:12.792Z,2024-11-26T08:48:12.792Z,141.25,Margaret Peacock,Sigma Logistics LLC - Div 2,715 Pine St,New York,USA,7e698364-22bf-4ed8-b120-6dc05554bb66
fc6a0ea9-28d3-4a0c-b0bb-e7cd8361de35,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15904,2024-11-23T08:03:41.028Z,2024-12-09T08:03:41.028Z,2024-11-26T08:03:41.028Z,142.5,Steven Buchanan,Falcon Industries Inc. - Div 2,716 Maple Dr,Stuttgart,Germany,ece8191b-fc2f-4142-bfbc-a778580ccb39
32e5dd4f-40c0-42f3-9ea3-d1065a6d9219,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15905,2024-11-22T03:48:48.992Z,2024-12-09T03:48:48.992Z,2024-11-26T03:48:48.992Z,143.75,Michael Suyama,Titan Solutions Corp - Div 2,717 Cedar Rd,Liverpool,UK,cc32a324-4b2f-454e-8dc0-0cba2e06bd1f
