ID,createdAt,createdBy,modifiedAt,modifiedBy,orderNumber,orderDate,requiredDate,shippedDate,freight,employeeName,shipName,shipAddress,shipCity,shipCountry,status,subtotal,tax,totalAmount,isDeleted,customer_ID
1cbc8356-3093-43ef-a690-63a020701a75,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15620,2025-09-03T06:27:42.283Z,2025-09-20T06:27:42.283Z,2025-09-07T06:27:42.283Z,162.5,Anne Dodsworth,Alpha Ventures GmbH - Div 2,432 Sunset Blvd,Manchester,UK,COMPLETED,5306.1,530.61,5999.21,false,0e2fc5e6-971e-4063-9daa-e2e7a807a8ad
48ae138a-a4cc-42b5-a6f0-e3d777869ce0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15621,2025-09-02T03:10:10.344Z,2025-09-20T03:10:10.344Z,2025-09-07T03:10:10.344Z,163.75,Nancy Davolio,Beta Holdings Co. - Div 2,433 Lake St,Nha Trang,Vietnam,COMPLETED,5581.2,558.12,6303.07,false,82908dd8-98fb-4fb2-9857-8122cc213d76
3b0fb96c-0087-4340-9c49-2f73fcc6dee4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15622,2025-09-01T14:40:04.066Z,2025-09-20T14:40:04.066Z,2025-09-07T14:40:04.066Z,165,Andrew Fuller,Delta Systems S.A. - Div 2,434 High St,Singapore,Singapore,COMPLETED,5860,586,6611,false,424af452-85e9-48df-a8c6-83c9dd72e164
9790a349-4ed4-4902-b68a-ad5ee866e227,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15623,2025-08-31T13:34:44.338Z,2025-09-20T13:34:44.338Z,2025-09-02T13:34:44.338Z,166.25,Janet Leverling,Sigma Technologies Partnership - Div 2,435 Park Ln,Seattle,USA,COMPLETED,6142.5,614.25,6923,false,3b9ed3f6-6157-4e60-bc85-8f2a56c88f88
e9056fe9-f700-4b5c-8271-907f3229b5b8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15624,2025-08-30T14:59:57.872Z,2025-09-20T14:59:57.872Z,2025-09-02T14:59:57.872Z,167.5,Margaret Peacock,Falcon Manufacturing LLC - Div 2,436 Main St,Berlin,Germany,COMPLETED,6428.7,642.87,7239.07,false,20123151-5e56-49ec-8e43-d106e3c1f799
8cdc4082-57a3-49d7-9449-99b7f355fcb1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15625,2025-08-29T06:24:20.007Z,2025-09-20T06:24:20.007Z,2025-09-02T06:24:20.007Z,168.75,Steven Buchanan,Titan Supply Inc. - Div 2,437 Broadway,Manchester,UK,COMPLETED,6718.6,671.86,7559.21,false,01d78802-dbaa-4999-8ecf-bd0097deb279
8269fadb-d8ef-4d29-8911-89c0767f02f8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15626,2025-08-28T12:04:35.704Z,2025-09-20T12:04:35.704Z,2025-09-02T12:04:35.704Z,170,Michael Suyama,Aero Distribution Corp - Div 2,438 Oak Ave,Ho Chi Minh City,Vietnam,COMPLETED,7012.2,701.22,7883.42,false,de45db5d-4a2d-4fe0-ad1a-313d1632d76a
0bd343a1-8b48-4c3c-88ba-70944a15792a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15627,2025-08-27T07:47:38.034Z,2025-09-20T07:47:38.034Z,2025-09-02T07:47:38.034Z,171.25,Robert King,Horizon Services Ltd - Div 2,439 Pine St,Singapore,Singapore,COMPLETED,7309.5,730.95,8211.7,false,1160f216-39db-443d-b722-3b15a70f19e1
d895de31-9806-4565-98f5-296c5d3cfae1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15628,2025-08-26T11:30:43.332Z,2025-09-20T11:30:43.332Z,,172.5,Laura Callahan,Global Logistics GmbH - Div 2,440 Maple Dr,Miami,USA,COMPLETED,6849.45,684.95,7706.9,false,5de5b3a0-bc6d-43e8-b7bb-e7acc0bbd6ed
bb927330-4ff8-42ed-a47b-0f86f72a244e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15629,2025-08-25T04:30:44.942Z,2025-09-20T04:30:44.942Z,2025-08-28T04:30:44.942Z,173.75,Anne Dodsworth,Apex Industries Co. - Div 2,441 Cedar Rd,Munich,Germany,COMPLETED,7915.2,791.52,8880.47,false,fd3c3983-8554-4c6f-906f-38ef8c10819a
363114c8-b786-4f09-9e40-1097ed5bd459,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15630,2025-08-24T13:41:52.822Z,2025-09-20T13:41:52.822Z,2025-08-28T13:41:52.822Z,175,Nancy Davolio,Matrix Solutions S.A. - Div 2,442 Elm St,London,UK,COMPLETED,8223.6,822.36,9220.96,false,9edad671-7571-49ec-9e12-940b1c66e21c
f69ed385-b4ed-4843-b9c2-fbe04bb2da57,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15631,2025-08-23T12:32:27.783Z,2025-09-20T12:32:27.783Z,2025-08-28T12:32:27.783Z,176.25,Andrew Fuller,Summit Foods Partnership - Div 2,443 View Rd,Da Nang,Vietnam,COMPLETED,8535.7,853.57,9565.52,false,8c8a9d20-5f67-4f60-a20e-f90a685a9841
207877cf-4ad9-4a19-813a-303fd6a42fc6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15632,2025-08-22T03:30:19.408Z,2025-09-20T03:30:19.408Z,2025-08-28T03:30:19.408Z,177.5,Janet Leverling,Vortex Group LLC - Div 2,444 Sunset Blvd,Singapore,Singapore,COMPLETED,8851.5,885.15,9914.15,false,842a1942-6969-4bca-81bf-db7fe122044b
88fd13d7-131a-4d43-9fbe-f3e42f82e2d2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15633,2025-08-21T07:34:07.411Z,2025-09-05T07:34:07.411Z,2025-08-23T07:34:07.411Z,178.75,Margaret Peacock,Zenith Enterprises Inc. - Div 2,445 Lake St,Boston,USA,COMPLETED,9171,917.1,10266.85,false,997b72de-a6ea-4c0f-bcf0-417fd07342f0
ebc95c07-1e14-4af6-8005-ea13d863b02d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15634,2025-08-20T07:39:23.042Z,2025-09-05T07:39:23.042Z,2025-08-23T07:39:23.042Z,180,Steven Buchanan,Nova Partners Corp - Div 2,446 High St,Hamburg,Germany,COMPLETED,9494.2,949.42,10623.62,false,80af6e67-4649-4cf5-b97b-cadbf1b7911d
1448e59b-21cc-4110-851a-88ad2bd7ee67,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15635,2025-08-19T08:55:27.404Z,2025-09-05T08:55:27.404Z,2025-08-23T08:55:27.404Z,181.25,Michael Suyama,Infinity Ventures Ltd - Div 2,447 Park Ln,Leeds,UK,COMPLETED,9821.1,982.11,10984.46,false,22c3a1de-eef8-49f3-8c3f-ccb675997562
1118d90b-801f-4203-b4bc-4d0549e290b4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15636,2025-08-18T09:49:50.310Z,2025-09-05T09:49:50.310Z,2025-08-23T09:49:50.310Z,182.5,Robert King,Quantum Holdings GmbH - Div 2,448 Main St,Hai Phong,Vietnam,COMPLETED,10151.7,1015.17,11349.37,false,cae9e838-1e85-48b8-a403-19bb3aed670b
aa6495a5-fc34-4e71-acf4-996e3c7ebd20,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15637,2025-08-17T14:29:46.870Z,2025-09-05T14:29:46.870Z,2025-08-23T14:29:46.870Z,183.75,Laura Callahan,Omni Systems Co. - Div 2,449 Broadway,Singapore,Singapore,COMPLETED,10486,1048.6,11718.35,false,635486ae-e2b9-4218-8598-543fd9e70f29
becfe735-10e2-42a0-97e8-f7be998e40ff,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15638,2025-08-16T13:17:43.061Z,2025-09-05T13:17:43.061Z,2025-08-18T13:17:43.061Z,185,Anne Dodsworth,Dynamic Technologies S.A. - Div 2,450 Oak Ave,Los Angeles,USA,COMPLETED,9741.6,974.16,10900.76,false,1e9cb309-cf87-4d35-b9bf-f4782b1ae1f0
5f22ed20-57ce-43d1-a934-ed6f45e5b058,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15639,2025-08-15T09:29:09.636Z,2025-09-05T09:29:09.636Z,2025-08-18T09:29:09.636Z,186.25,Nancy Davolio,Prime Manufacturing Partnership - Div 2,451 Pine St,Hamburg,Germany,COMPLETED,11165.7,1116.57,12468.52,false,0f1f0fbd-fa30-4d05-a688-0cfaa915c732
37c22e97-3e10-4d19-9290-bf18f3b859b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15640,2025-08-14T08:17:36.102Z,2025-09-05T08:17:36.102Z,2025-08-18T08:17:36.102Z,187.5,Andrew Fuller,Alpha Supply LLC - Div 2,452 Maple Dr,Liverpool,UK,COMPLETED,11511.1,1151.11,12849.71,false,4ce638e7-1202-4d82-8d87-6ff1d0e9db90
58fbd5f5-b43a-4a71-91f7-9091c336d8b6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15641,2025-08-13T03:36:40.460Z,2025-09-05T03:36:40.460Z,2025-08-18T03:36:40.460Z,188.75,Janet Leverling,Beta Distribution Inc. - Div 2,453 Cedar Rd,Da Nang,Vietnam,COMPLETED,11860.2,1186.02,13234.97,false,30d64865-dd56-485f-a459-4f6b43aad099
ac842a62-227b-4acb-bf60-e469aa878429,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15642,2025-08-12T12:21:51.560Z,2025-09-05T12:21:51.560Z,2025-08-18T12:21:51.560Z,190,Margaret Peacock,Delta Services Corp - Div 2,454 Elm St,Singapore,Singapore,COMPLETED,12213,1221.3,13624.3,false,76b76ed9-fa4d-4158-8248-2288e0096ba4
a093280b-44f1-4ac6-8ada-6ff679e19a4f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15643,2025-08-11T07:11:43.787Z,2025-09-05T07:11:43.787Z,2025-08-13T07:11:43.787Z,191.25,Steven Buchanan,Sigma Trading Ltd - Div 2,455 View Rd,New York,USA,COMPLETED,12569.5,1256.95,14017.7,false,151c73f1-c5b5-478e-91e3-c38602982a22
20d3853e-821d-4eb6-bb01-ba11761c8ce1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15644,2025-08-10T07:51:01.252Z,2025-09-05T07:51:01.252Z,2025-08-13T07:51:01.252Z,192.5,Michael Suyama,Falcon Logistics GmbH - Div 2,456 Sunset Blvd,Frankfurt,Germany,COMPLETED,12929.7,1292.97,14415.17,false,1d9e3089-27e5-4629-a28c-ef978b8e80bd
a5fed680-6639-48c1-8524-b449a81f8e7d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15645,2025-08-09T12:16:49.579Z,2025-09-05T12:16:49.579Z,2025-08-13T12:16:49.579Z,193.75,Robert King,Titan Industries Co. - Div 2,457 Lake St,Glasgow,UK,COMPLETED,13293.6,1329.36,14816.71,false,74ba5bc7-333e-4c44-be84-72c2c5f2be60
2edfbb73-a023-4c75-b416-552ad3f79357,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15646,2025-08-08T03:21:05.674Z,2025-09-05T03:21:05.674Z,2025-08-13T03:21:05.674Z,195,Laura Callahan,Aero Solutions S.A. - Div 2,458 High St,Hai Phong,Vietnam,COMPLETED,13661.2,1366.12,15222.32,false,9fe0efca-9883-4af3-99e6-34eb7af0ac00
e86a3739-5fe2-4da7-aae2-62e0ff2331b9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15647,2025-08-07T13:52:44.384Z,2025-09-05T13:52:44.384Z,2025-08-13T13:52:44.384Z,196.25,Anne Dodsworth,Horizon Foods Partnership - Div 2,459 Park Ln,Singapore,Singapore,COMPLETED,14032.5,1403.25,15632,false,c675cc7d-4248-4dc2-9d15-465220d96755
30586e56-3a14-4223-81a5-cd698da8d79a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15648,2025-08-06T07:53:46.977Z,2025-08-21T07:53:46.977Z,,10,Nancy Davolio,Global Enterprises LLC - Div 2,460 Main St,New York,USA,COMPLETED,254.25,25.43,289.68,false,b870bef8-3a35-4800-9aa7-465864dd3bf2
507650f1-4dbf-4b44-a9fc-a564641be466,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15649,2025-08-05T09:22:18.376Z,2025-08-21T09:22:18.376Z,2025-08-08T09:22:18.376Z,11.25,Andrew Fuller,Apex Partners Inc. - Div 2,461 Broadway,Munich,Germany,COMPLETED,568.7,56.87,636.82,false,6a0b3e81-afa6-4db5-86fe-5e967f901425
41cd0d08-1422-466a-91f8-91ccc461ce52,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15650,2025-08-04T07:21:30.565Z,2025-08-21T07:21:30.565Z,2025-08-08T07:21:30.565Z,12.5,Janet Leverling,Matrix Ventures Corp - Div 2,462 Oak Ave,Manchester,UK,COMPLETED,858.6,85.86,956.96,false,a32f472a-d9b1-49ae-b367-d96a9ea3446c
a70db043-c24f-4a81-83ee-60c0b182fa9f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15651,2025-08-03T03:02:02.941Z,2025-08-21T03:02:02.941Z,2025-08-08T03:02:02.941Z,13.75,Margaret Peacock,Summit Holdings Ltd - Div 2,463 Pine St,Nha Trang,Vietnam,COMPLETED,1152.2,115.22,1281.17,false,a8f32d33-1dbc-4e94-9a94-1302dbb563ea
07cb6043-386e-4f2c-b4ee-a5f991f65006,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15652,2025-08-02T09:59:58.120Z,2025-08-21T09:59:58.120Z,2025-08-08T09:59:58.120Z,15,Steven Buchanan,Vortex Systems GmbH - Div 2,464 Maple Dr,Singapore,Singapore,COMPLETED,1449.5,144.95,1609.45,false,1678e671-af22-4a7b-8a97-f32ea7e0f467
51e9677e-f235-4b7b-bab4-71523bf47538,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15653,2025-08-01T04:53:16.089Z,2025-08-21T04:53:16.089Z,2025-08-03T04:53:16.089Z,16.25,Michael Suyama,Zenith Technologies Co. - Div 2,465 Cedar Rd,Houston,USA,COMPLETED,1750.5,175.05,1941.8,false,f490c151-79f2-44cb-8bd1-cdbd918cc623
2f63f506-00f0-4de1-ae0d-afd84a789034,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15654,2025-07-31T11:42:20.209Z,2025-08-21T11:42:20.209Z,2025-08-03T11:42:20.209Z,17.5,Robert King,Nova Manufacturing S.A. - Div 2,466 Elm St,Munich,Germany,COMPLETED,2055.2,205.52,2278.22,false,94bc580b-6615-4710-bf54-bdd5e35e9b2a
7b4df1d9-8e0f-43e1-aa2e-14289287bb34,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15655,2025-07-30T04:41:51.155Z,2025-08-21T04:41:51.155Z,2025-08-03T04:41:51.155Z,18.75,Laura Callahan,Infinity Supply Partnership - Div 2,467 View Rd,Manchester,UK,COMPLETED,2363.6,236.36,2618.71,false,baf42183-e226-4f41-9af6-7276a580b98f
fbcbad3a-44d8-4026-8776-d22a6be78913,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15656,2025-07-29T14:51:01.364Z,2025-08-21T14:51:01.364Z,2025-08-03T14:51:01.364Z,20,Anne Dodsworth,Quantum Distribution LLC - Div 2,468 Sunset Blvd,Hanoi,Vietnam,COMPLETED,2675.7,267.57,2963.27,false,5159ee7b-9751-4cbf-95a0-73aec4abb768
18c6ef5a-61f2-4909-b0a7-828097491f42,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15657,2025-07-28T11:15:51.886Z,2025-08-21T11:15:51.886Z,2025-08-03T11:15:51.886Z,21.25,Nancy Davolio,Omni Services Inc. - Div 2,469 Lake St,Singapore,Singapore,COMPLETED,2991.5,299.15,3311.9,false,387bdfd6-c661-4d0b-baf0-30e16c357206
ac5f8e90-c082-40f9-bffa-310c5436342b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15658,2025-07-27T05:14:54.641Z,2025-08-21T05:14:54.641Z,2025-07-29T05:14:54.641Z,22.5,Andrew Fuller,Dynamic Trading Corp - Div 2,470 High St,Houston,USA,COMPLETED,2979.9,297.99,3300.39,false,a5debe64-4794-429e-aef9-c5014504f6a4
d01ce6bc-5bc8-444d-8b80-b1cc75cf6184,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15659,2025-07-26T11:12:25.871Z,2025-08-21T11:12:25.871Z,2025-07-29T11:12:25.871Z,23.75,Janet Leverling,Prime Logistics Ltd - Div 2,471 Park Ln,Hamburg,Germany,COMPLETED,3634.2,363.42,4021.37,false,61df02bf-c30e-44d3-a763-74a3c5fcdfce
7828ed5a-4259-4aa7-a730-f168a67a05b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15660,2025-07-25T13:34:10.067Z,2025-08-21T13:34:10.067Z,2025-07-29T13:34:10.067Z,25,Margaret Peacock,Alpha Industries GmbH - Div 2,472 Main St,Birmingham,UK,COMPLETED,3961.1,396.11,4382.21,false,cd5da6fd-6cfa-4247-8a07-88508de15faf
e8fe8e65-c777-4107-ba6a-1adc48a447b4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15661,2025-07-24T13:55:17.924Z,2025-08-21T13:55:17.924Z,2025-07-29T13:55:17.924Z,26.25,Steven Buchanan,Beta Solutions Co. - Div 2,473 Broadway,Can Tho,Vietnam,COMPLETED,4291.7,429.17,4747.12,false,23ef403b-1fab-4ecd-b31b-2222f2063f2c
fee25b60-a039-4090-a9b8-a70b91ec21bb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15662,2025-07-23T03:53:11.017Z,2025-08-21T03:53:11.017Z,2025-07-29T03:53:11.017Z,27.5,Michael Suyama,Delta Foods S.A. - Div 2,474 Oak Ave,Singapore,Singapore,COMPLETED,4626,462.6,5116.1,false,35676076-6b72-46a8-89f0-751f311acfb0
3fa1f4c6-1d88-44a3-bb22-674dceddcc6a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15663,2025-07-22T05:40:33.255Z,2025-08-06T05:40:33.255Z,2025-07-24T05:40:33.255Z,28.75,Robert King,Sigma Group Partnership - Div 2,475 Pine St,San Francisco,USA,COMPLETED,4964,496.4,5489.15,false,ad4d6bbc-904d-4fd1-9ff0-034ccf2b8a89
8eefc6a3-ae73-48e7-9edf-dd9747f9c7f5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15664,2025-07-21T10:03:56.125Z,2025-08-06T10:03:56.125Z,2025-07-24T10:03:56.125Z,30,Laura Callahan,Falcon Enterprises LLC - Div 2,476 Maple Dr,Munich,Germany,COMPLETED,5305.7,530.57,5866.27,false,ad02e55a-030e-4a86-bd96-805d26cd9270
dd917ca3-33b9-4a45-8812-67f0151331d3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15665,2025-07-20T13:36:01.716Z,2025-08-06T13:36:01.716Z,2025-07-24T13:36:01.716Z,31.25,Anne Dodsworth,Titan Partners Inc. - Div 2,477 Cedar Rd,Leeds,UK,COMPLETED,5651.1,565.11,6247.46,false,e9f43780-4ab1-4711-9d4d-a06f7b55eec7
d8be855f-71eb-4c10-abd9-1ed08f785a9b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15666,2025-07-19T03:54:12.832Z,2025-08-06T03:54:12.832Z,2025-07-24T03:54:12.832Z,32.5,Nancy Davolio,Aero Ventures Corp - Div 2,478 Elm St,Ho Chi Minh City,Vietnam,COMPLETED,6000.2,600.02,6632.72,false,cd4b9796-736a-4475-9000-52397ca9d6ad
24928fd3-faff-46ad-9b8f-d759d3c95dc4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15667,2025-07-18T09:08:56.270Z,2025-08-06T09:08:56.270Z,2025-07-24T09:08:56.270Z,33.75,Andrew Fuller,Horizon Holdings Ltd - Div 2,479 View Rd,Singapore,Singapore,COMPLETED,6353,635.3,7022.05,false,9fd7347e-05a1-40ea-b069-8a12954feb76
81e840ac-f4b1-44ec-a899-8db38b5d8d38,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15668,2025-07-17T10:44:10.245Z,2025-08-06T10:44:10.245Z,,35,Janet Leverling,Global Technologies GmbH - Div 2,480 Sunset Blvd,New York,USA,COMPLETED,6038.55,603.86,6677.41,false,3b22dee8-ee68-4e9d-9ed5-c794fe6196d1
f3ebbad7-ffab-443e-b722-4a79db9a47f9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15669,2025-07-16T05:30:38.867Z,2025-08-06T05:30:38.867Z,2025-07-19T05:30:38.867Z,36.25,Margaret Peacock,Apex Manufacturing Co. - Div 2,481 Lake St,Munich,Germany,COMPLETED,7069.7,706.97,7812.92,false,b9e4cea1-6056-4fc7-aac7-7835720a1ca1
5b10a887-0a18-4978-a11a-f632efef0dbd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15670,2025-07-15T12:54:20.072Z,2025-08-06T12:54:20.072Z,2025-07-19T12:54:20.072Z,37.5,Steven Buchanan,Matrix Supply S.A. - Div 2,482 High St,Birmingham,UK,COMPLETED,7433.6,743.36,8214.46,false,8e810555-1f0f-493d-9040-b871c982e1ed
591cf700-b24a-48b5-91cf-571b05059a70,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15671,2025-07-14T09:11:51.359Z,2025-08-06T09:11:51.359Z,2025-07-19T09:11:51.359Z,38.75,Michael Suyama,Summit Distribution Partnership - Div 2,483 Park Ln,Hai Phong,Vietnam,COMPLETED,7801.2,780.12,8620.07,false,348cbe35-ec5f-4685-a843-5a04438a0c2a
4a4bae46-1b2a-4783-b608-7b1a108d1442,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15672,2025-07-13T03:28:29.383Z,2025-08-06T03:28:29.383Z,2025-07-19T03:28:29.383Z,40,Robert King,Vortex Services LLC - Div 2,484 Main St,Singapore,Singapore,COMPLETED,8172.5,817.25,9029.75,false,ef7e3d7a-6baf-469d-a1f1-9ba2cf57f37c
2bf29357-2dbc-4bea-98e8-09de4e44817c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15673,2025-07-12T03:32:36.484Z,2025-08-06T03:32:36.484Z,2025-07-14T03:32:36.484Z,41.25,Laura Callahan,Zenith Trading Inc. - Div 2,485 Broadway,Boston,USA,COMPLETED,8547.5,854.75,9443.5,false,f3bc85f1-ae3b-424a-8a54-c52168f71ca8
cf70e200-66e8-48a4-908a-18026137f422,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15674,2025-07-11T12:45:23.518Z,2025-08-06T12:45:23.518Z,2025-07-14T12:45:23.518Z,42.5,Anne Dodsworth,Nova Logistics Corp - Div 2,486 Oak Ave,Stuttgart,Germany,COMPLETED,8926.2,892.62,9861.32,false,dbdc3415-2db9-4ddb-89a9-77ed9088c875
965eb71a-1f05-4d09-9709-4adee37acdf9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15675,2025-07-10T04:33:22.306Z,2025-08-06T04:33:22.306Z,2025-07-14T04:33:22.306Z,43.75,Nancy Davolio,Infinity Industries Ltd - Div 2,487 Pine St,Glasgow,UK,COMPLETED,9308.6,930.86,10283.21,false,a91825d5-87c9-4d62-89bb-2e4e99eea3bd
2eb441ce-4823-48d6-819a-17b877225921,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15676,2025-07-09T13:50:52.225Z,2025-08-06T13:50:52.225Z,2025-07-14T13:50:52.225Z,45,Andrew Fuller,Quantum Solutions GmbH - Div 2,488 Maple Dr,Nha Trang,Vietnam,COMPLETED,9694.7,969.47,10709.17,false,76a121b9-b75d-4008-b66e-2e4c4ce1685d
789b0197-e3bc-4153-bd32-5933ea52127c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15677,2025-07-08T05:16:38.114Z,2025-08-06T05:16:38.114Z,2025-07-14T05:16:38.114Z,46.25,Janet Leverling,Omni Foods Co. - Div 2,489 Cedar Rd,Singapore,Singapore,COMPLETED,10084.5,1008.45,11139.2,false,d687e770-c67d-438b-8c50-a639a10ba1bd
5bd4de20-0a7a-41aa-92c2-51f8dc9549c1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15678,2025-07-07T13:45:51.629Z,2025-07-22T13:45:51.629Z,2025-07-09T13:45:51.629Z,47.5,Margaret Peacock,Dynamic Group S.A. - Div 2,490 Elm St,San Francisco,USA,COMPLETED,9430.2,943.02,10420.72,false,d063ffdf-ab44-44f4-9aa2-b4a4044a04bb
13e656a7-14c0-4c0d-8e15-4d123843ff0b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15679,2025-07-06T13:44:28.392Z,2025-07-22T13:44:28.392Z,2025-07-09T13:44:28.392Z,48.75,Steven Buchanan,Prime Enterprises Partnership - Div 2,491 View Rd,Stuttgart,Germany,COMPLETED,10875.2,1087.52,12011.47,false,49b0aa62-4c77-4008-a032-5c3f1af5a7ea
687c239f-981d-452e-a608-8225f6a6cda4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15680,2025-07-05T10:33:20.373Z,2025-07-22T10:33:20.373Z,2025-07-09T10:33:20.373Z,50,Michael Suyama,Alpha Partners LLC - Div 2,492 Sunset Blvd,Leeds,UK,COMPLETED,11276.1,1127.61,12453.71,false,5a6c22ee-6488-4a77-b8b4-ce21194e571e
f5757d3f-e11e-4438-b10c-04e4e5a9f222,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15681,2025-07-04T06:00:32.500Z,2025-07-22T06:00:32.500Z,2025-07-09T06:00:32.500Z,51.25,Robert King,Beta Ventures Inc. - Div 2,493 Lake St,Da Nang,Vietnam,COMPLETED,11680.7,1168.07,12900.02,false,32a6d950-ba2e-4aa7-a3ce-326019df9a73
dc4ff4b1-3439-4d57-a426-750f48a514cb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15682,2025-07-03T10:27:13.600Z,2025-07-22T10:27:13.600Z,2025-07-09T10:27:13.600Z,52.5,Laura Callahan,Delta Holdings Corp - Div 2,494 High St,Singapore,Singapore,COMPLETED,12089,1208.9,13350.4,false,198e7ed4-8435-45c9-9a0b-94d05dd5de63
f2265347-0b4f-41ec-a79a-45c10c040285,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,15683,2025-07-02T13:07:37.410Z,2025-07-22T13:07:37.410Z,2025-07-04T13:07:37.410Z,53.75,Anne Dodsworth,Sigma Systems Ltd - Div 2,495 Park Ln,New York,USA,COMPLETED,12501,1250.1,13804.85,false,57afa01f-847e-402d-9a5d-7961642e1279
